aantal_bsn,gemeentenaam,go_kosten_als_perc_van_go_landelijk,go_kosten_als_perc_van_totale_kosten_gemeente,go_kosten_per_inwoner_gemeente,jaar,kosten_grensoverschrijdende_zorg,populatie,totale_go_kosten_landelijk,totale_kosten_gemeente
29749,HALDERBERGE,0.005291674064623323,0.7177507447270928,17.62798883996101,2015,524415.04,hele_populatie,9910191625.480043,73063670.61999999
60029,HARDENBERG,0.00428726805753788,0.30202955556624744,7.0778537040430445,2015,424876.4799999999,hele_populatie,9910191625.480043,140673808.95999998
46213,HARDERWIJK,0.00552245597948758,0.5068806041751729,11.842684309609853,2015,547285.9700000001,hele_populatie,9910191625.480043,107971377.38000003
17707,HARDINXVELD-GIESSENDAM,0.002256906712327733,0.5890693018349689,12.631376291861976,2015,223663.78,hele_populatie,9910191625.480043,37969009.63999999
15845,HARLINGEN,0.0022128430840445776,0.5624185043471855,13.840138213947618,2015,219296.99000000002,hele_populatie,9910191625.480043,38991780.72999999
11952,HATTEM,0.0008391727742799486,0.30086407538260157,6.958135040160644,2015,83163.63000000002,hele_populatie,9910191625.480043,27641595.259999998
39679,HEEMSKERK,0.004217414009688784,0.4792057403246051,10.533375589102546,2015,417953.80999999994,hele_populatie,9910191625.480043,87218030.76000002
27068,HEEMSTEDE,0.003767232906375972,0.5561362753463072,13.7926703118073,2015,373340.0,hele_populatie,9910191625.480043,67131028.23
18734,HEERDE,0.0018912954167111876,0.39020162874891035,10.004857478381552,2015,187431.0,hele_populatie,9910191625.480043,48034397.14
50710,HEERENVEEN,0.0051487467577125065,0.3951856191824005,10.062131137842636,2015,510250.6700000001,hele_populatie,9910191625.480043,129116710.02999999
54099,HEERHUGOWAARD,0.004366712838199411,0.3672418613762416,7.999216436533022,2015,432749.6099999999,hele_populatie,9910191625.480043,117837767.28999999
87136,HEERLEN,0.030721895348340668,1.1280168609541255,34.94076730627984,2015,3044598.7,hele_populatie,9910191625.480043,269907197.78999996
15750,HEEZE-LEENDE,0.0021466169176087477,0.5789413350570553,13.50691111111111,2015,212733.84999999998,hele_populatie,9910191625.480043,36745320.660000004
22831,HEILOO,0.0018280745402965348,0.3362404526551455,7.935074679164294,2015,181165.69,hele_populatie,9910191625.480043,53879801.96000001
35892,HELLENDOORN,0.0025902473907770244,0.30360538024160666,7.151969241056502,2015,256698.47999999998,hele_populatie,9910191625.480043,84550043.15
40063,HELLEVOETSLUIS,0.0044794836142080805,0.46359739548864654,11.08068317400095,2015,443925.41000000003,hele_populatie,9910191625.480043,95756666.09
90670,HELMOND,0.010291723092191925,0.46538439220648925,11.248808646740928,2015,1019929.4799999999,hele_populatie,9910191625.480043,219158505.76000002
29479,HENDRIK-IDO-AMBACHT,0.0025931226126775517,0.4145669200708222,8.717508056582654,2015,256983.42000000004,hele_populatie,9910191625.480043,61988404.660000004
81476,HENGELO,0.007486796906049333,0.3854407775148882,9.106435269281752,2015,741955.92,hele_populatie,9910191625.480043,192495439.84000003
48974,HET HOGELAND,0.001865509336112809,0.15399157144677988,3.774973455302813,2015,184875.54999999996,hele_populatie,9910191625.480043,120055629.18999998
16685,HEUMEN,0.002032434059924078,0.508620128717796,12.071807611627209,2015,201418.11,hele_populatie,9910191625.480043,39600892.42000001
43580,HEUSDEN,0.005727789143254876,0.5704405633316746,13.025123451124367,2015,567634.8799999999,hele_populatie,9910191625.480043,99508155.00999998
21281,HILLEGOM,0.001413502334706011,0.29254848493059926,6.582434566044829,2015,140080.79,hele_populatie,9910191625.480043,47882931.28
15245,HILVARENBEEK,0.0018273262197513566,0.5439006729768622,11.878749098064938,2015,181091.53,hele_populatie,9910191625.480043,33294963.400000006
88477,HILVERSUM,0.010328547607175241,0.5000214411335963,11.568869423692034,2015,1023578.8600000001,hele_populatie,9910191625.480043,204706993.70000002
85322,HOEKSCHE WAARD,0.009782279562662248,0.5273098409666385,11.362165092238813,2015,969442.65,hele_populatie,9910191625.480043,183846872.31
35172,HOF VAN TWENTE,0.003741455200994052,0.42617132978572186,10.542061298760379,2015,370785.38000000006,hele_populatie,9910191625.480043,87003830.17
47710,HOLLANDS KROON,0.0036658028797944926,0.3634224357540071,7.614506183190109,2015,363288.0900000001,hele_populatie,9910191625.480043,99963033.17
55444,HOOGEVEEN,0.0026214883608511024,0.17587767565373086,4.685710266214559,2015,259794.52000000002,hele_populatie,9910191625.480043,147713187.04
72660,HOORN,0.009998167416384384,0.6429186419201306,13.636630195430769,2015,990837.5499999997,hele_populatie,9910191625.480043,154115542.06
41895,HORST AAN DE MAAS,0.005594079115227461,0.5618318467392132,13.23269984485022,2015,554383.96,hele_populatie,9910191625.480043,98674356.61000003
49012,HOUTEN,0.0030460911494774186,0.3163811432371091,6.159174691912183,2015,301873.4699999999,hele_populatie,9910191625.480043,95414494.97
41675,HUIZEN,0.005108392240351634,0.5303203394883866,12.14760551889622,2015,506251.45999999996,hele_populatie,9910191625.480043,95461445.15
25201,HULST,0.05968896125874324,9.198723536263895,234.72443315741438,2015,5915290.4399999995,hele_populatie,9910191625.480043,64305557.36000001
34217,IJSSELSTEIN,0.0035803396484052623,0.5037330899738206,10.369656018937954,2015,354818.51999999996,hele_populatie,9910191625.480043,70437802.69
26269,KAAG EN BRAASSEM,0.002360823471853573,0.4468316346186894,8.906396513000114,2015,233962.13,hele_populatie,9910191625.480043,52360243.06999999
52316,KAMPEN,0.0024897318772889843,0.2180401244296701,4.7162856487499045,2015,246737.19999999998,hele_populatie,9910191625.480043,113161373.69000001
12613,KAPELLE,0.008919683326074753,3.273005599631079,70.08306588440497,2015,883957.71,hele_populatie,9910191625.480043,27007522.08
63606,KATWIJK,0.003432158759932395,0.23881197089684533,5.347506681759581,2015,340133.50999999995,hele_populatie,9910191625.480043,142427328.38
44209,KERKRADE,0.026187510575753258,1.9660682281216675,58.70371372344997,2015,2595232.48,hele_populatie,9910191625.480043,132001140.29000002
22628,KOGGENLAND,0.0023455652401548816,0.5564758374901684,10.272671468976487,2015,232450.00999999995,hele_populatie,9910191625.480043,41771806.489999995
29185,KRIMPEN AAN DEN IJSSEL,0.00377503033380425,0.5342391478552642,12.81866506767175,2015,374112.74000000005,hele_populatie,9910191625.480043,70027204.38999999
54659,KRIMPENERWAARD,0.004641545868975249,0.3804138498609262,8.415559926087194,2015,459986.08999999997,hele_populatie,9910191625.480043,120917282.63000001
22112,LAARBEEK,0.0019339369736023268,0.36971191719151647,8.66754974674385,2015,191656.86000000002,hele_populatie,9910191625.480043,51839513.70999999
15437,LANDERD,0.0012634883837973688,0.34721288950174933,8.111298827492389,2015,125214.12,hele_populatie,9910191625.480043,36062635.85999999
37138,LANDGRAAF,0.012727385076561551,1.2230339149811442,33.96274031988798,2015,1261308.2499999998,hele_populatie,9910191625.480043,103129458.19000003
11067,LANDSMEER,0.0009755907216911833,0.40027800151375864,8.736144393241164,2015,96682.90999999996,hele_populatie,9910191625.480043,24153940.42
27576,LANGEDIJK,0.0018001238194156374,0.3391299544515911,6.469238468233247,2015,178395.72,hele_populatie,9910191625.480043,52603940.66
59258,LANSINGERLAND,0.006210449235084162,0.5798477659200432,10.386233419960174,2015,615467.42,hele_populatie,9910191625.480043,106142932.02
11145,LAREN,0.0028168978012721095,0.966875402097914,25.048000897263353,2015,279159.9700000001,hele_populatie,9910191625.480043,28872383.08
120495,LEEUWARDEN,0.007304076423092748,0.25076472797653493,6.007286360429892,2015,723847.9699999999,hele_populatie,9910191625.480043,288656214.07
119472,LEIDEN,0.010460489556374094,0.42354620764141854,8.676966653274407,2015,1036654.56,hele_populatie,9910191625.480043,244755953.73
26985,LEIDERDORP,0.0038703841912988285,0.6206451188662734,14.213914767463406,2015,383562.49,hele_populatie,9910191625.480043,61800613.32000001
73905,LEIDSCHENDAM-VOORBURG,0.008324950628389454,0.4382760250432354,11.163230633921927,2015,825018.56,hele_populatie,9910191625.480043,188241772.96000004
77114,LELYSTAD,0.007330502450953469,0.4177401507078452,9.420686775423398,2015,726466.84,hele_populatie,9910191625.480043,173904001.98999998
36022,LEUDAL,0.005943900403353366,0.6866142986717434,16.352560102159785,2015,589051.9199999998,hele_populatie,9910191625.480043,85790802.94999999
29486,LEUSDEN,0.0025878729664581745,0.4042833089459606,8.697794546564472,2015,256463.17,hele_populatie,9910191625.480043,63436497.21000001
46129,LINGEWAARD,0.002922149449213828,0.27399216233025186,6.277842788701252,2015,289590.61000000004,hele_populatie,9910191625.480043,105693026.95999998
22620,LISSE,0.0018649323543332343,0.3726454793017661,8.170573386383731,2015,184818.37,hele_populatie,9910191625.480043,49596300.03999999
33685,LOCHEM,0.00224912512717637,0.27494440379083074,6.616969274157636,2015,222892.61,hele_populatie,9910191625.480043,81068247.59
23103,LOON OP ZAND,0.0023922494030332764,0.42736478534142097,10.261719257239323,2015,237076.50000000006,hele_populatie,9910191625.480043,55474037.20000001
14197,LOPIK,0.0005404962085927919,0.18885316169681782,3.7729245615270837,2015,53564.21000000001,hele_populatie,9910191625.480043,28362887.610000003
10058,LOPPERSUM,0.00023856138098494938,0.09954103889947417,2.350555776496321,2015,23641.889999999996,hele_populatie,9910191625.480043,23750897.380000003
22478,LOSSER,0.0038829704262288663,0.7213284637727665,17.119397188361948,2015,384809.8099999999,hele_populatie,9910191625.480043,53347376.31000001
24952,MAASDRIEL,0.0024389803863988533,0.44545985903633867,9.68690405578711,2015,241707.62999999998,hele_populatie,9910191625.480043,54260249.29
23833,MAASGOUW,0.00785554093624592,1.285948288769867,32.66475726933243,2015,778499.1599999999,hele_populatie,9910191625.480043,60538916.44000001
32538,MAASSLUIS,0.0027246984741016067,0.37402023545568935,8.298691990902944,2015,270022.83999999997,hele_populatie,9910191625.480043,72194714.19
113271,MAASTRICHT,0.04872451434324412,1.5494194159521586,42.62955866903268,2015,4828692.740000001,hele_populatie,9910191625.480043,311645296.9599999
43995,MEDEMBLIK,0.018370598055028154,2.0969718016521592,41.381099443118536,2015,1820561.47,hele_populatie,9910191625.480043,86818595.68
19075,MEERSSEN,0.006465378715307773,1.28693133193267,33.5901137614679,2015,640731.4200000002,hele_populatie,9910191625.480043,49787537.54
80340,MEIERIJSTAD,0.0076129430036470614,0.415116615105134,9.390804580532736,2015,754457.24,hele_populatie,9910191625.480043,181745854.67
32919,MEPPEL,0.002178173825065101,0.25407977236635493,6.557343783225492,2015,215861.19999999998,hele_populatie,9910191625.480043,84958042.11000001
47707,MIDDELBURG,0.04278946593824912,3.8040579868313884,88.8867057245268,2015,4240518.07,hele_populatie,9910191625.480043,111473539.16999997
19009,MIDDEN-DELFLAND,0.005168763121421354,1.3937546430540275,26.946937240254613,2015,512234.32999999996,hele_populatie,9910191625.480043,36752116.49
33511,MIDDEN-DRENTHE,0.0013040144417362884,0.149992583017445,3.856355525051476,2015,129230.33,hele_populatie,9910191625.480043,86157813.54000002
62045,MIDDEN-GRONINGEN,0.002637805704259905,0.16168619390048264,4.2132581191071,2015,261411.6,hele_populatie,9910191625.480043,161678368.26000002
10872,MILL EN SINT HUBERT,0.0009216440352693555,0.37490930608454603,8.401093635025754,2015,91336.69,hele_populatie,9910191625.480043,24362342.710000005
37650,MOERDIJK,0.004654882543481136,0.5403232658162003,12.252530677290835,2015,461307.77999999997,hele_populatie,9910191625.480043,85376256.99000001
43535,MOLENLANDEN,0.0034275179818588665,0.39166238915784896,7.802310784426323,2015,339673.6,hele_populatie,9910191625.480043,86726121.63
35641,MONTFERLAND,0.0014600332210326077,0.16362382628814126,4.059709042956147,2015,144692.09000000003,hele_populatie,9910191625.480043,88429719.11999999
13836,MONTFOORT,0.0008878489268943671,0.3190996199196339,6.359318444637179,2015,87987.53,hele_populatie,9910191625.480043,27573686.87
7841,MOOK EN MIDDELAAR,0.0013572964588712925,0.7758347872769616,17.15478637928836,2015,134510.68000000002,hele_populatie,9910191625.480043,17337541.730000008
21822,NEDER-BETUWE,0.0018431898887843344,0.36194324402895334,8.370619099990837,2015,182663.65000000005,hele_populatie,9910191625.480043,50467484.34
16980,NEDERWEERT,0.002992879564885637,0.7191824310305195,17.4676148409894,2015,296600.1,hele_populatie,9910191625.480043,41241288.330000006
62712,NIEUWEGEIN,0.005442761556831878,0.3721539968079439,8.601034889654292,2015,539388.1,hele_populatie,9910191625.480043,144936801.6
27592,NIEUWKOOP,0.002921522821572841,0.5291633588798511,10.49320491446796,2015,289528.50999999995,hele_populatie,9910191625.480043,54714391.14999999
41402,NIJKERK,0.0029642638719992484,0.3223070498234363,7.095411574320081,2015,293764.23,hele_populatie,9910191625.480043,91144214.86
170596,NIJMEGEN,0.017512552689070055,0.4353507999060575,10.173319010996746,2015,1735527.5300000007,hele_populatie,9910191625.480043,398650359.74999994
84839,NISSEWAARD,0.010415398601840877,0.49280775837037333,12.166408844988746,2015,1032185.9600000002,hele_populatie,9910191625.480043,209450022.34
45727,NOARDEAST-FRYSLAN,0.0024104823501677614,0.23239872371911574,5.224121853609465,2015,238883.42,hele_populatie,9910191625.480043,102790332.13999999
7437,NOORD-BEVELAND,0.007789804568613533,3.907439623967255,103.8032217291919,2015,771984.5600000002,hele_populatie,9910191625.480043,19756787.930000003
31280,NOORDENVELD,0.002218232788100619,0.299393831294943,7.027849104859337,2015,219831.12000000005,hele_populatie,9910191625.480043,73425400.6
46234,NOORDOOSTPOLDER,0.002916702531329696,0.29558322532046444,6.251910066185059,2015,289050.81,hele_populatie,9910191625.480043,97789991.19
41925,NOORDWIJK,0.005806896089883876,0.6269578983206139,13.726285748360167,2015,575474.53,hele_populatie,9910191625.480043,91788385.08000001
22944,NUENEN CA,0.0027315187256723456,0.5027921965580585,11.798236576011158,2015,270698.74,hele_populatie,9910191625.480043,53839089.36000001
26767,NUNSPEET,0.002212056822759783,0.35160310723014715,8.189900623902565,2015,219219.06999999998,hele_populatie,9910191625.480043,62348445.02000001
23091,OEGSTGEEST,0.002980310786732071,0.5981979623431463,12.790892988610285,2015,295354.51000000007,hele_populatie,9910191625.480043,49374041.470000006
18316,OIRSCHOT,0.002101680046877106,0.5173454839384845,11.371506879231275,2015,208280.52000000002,hele_populatie,9910191625.480043,40259464.22
25717,OISTERWIJK,0.003527213733196282,0.5901473850032726,13.59231792199712,2015,349553.63999999996,hele_populatie,9910191625.480043,59231583.31000001
38459,OLDAMBT,0.0012839928309038755,0.11214618344862189,3.308618268805741,2015,127246.15,hele_populatie,9910191625.480043,113464538.94999997
23282,OLDEBROEK,0.0008496473446942185,0.15991846320613293,3.616599948458036,2015,84201.68,hele_populatie,9910191625.480043,52652882.17000002
32223,OLDENZAAL,0.004348183933114682,0.5534681061577196,13.37285044843745,2015,430913.36,hele_populatie,9910191625.480043,77856945.18
18051,OLST-WIJHE,0.0008505844607814719,0.19753636467510188,4.669799457093791,2015,84294.55000000002,hele_populatie,9910191625.480043,42672927.66
17442,OMMEN,0.0013163323670210166,0.33559376626943666,7.479134273592479,2015,130451.06000000001,hele_populatie,9910191625.480043,38871717.269999996
29633,OOST GELRE,0.0018916326453063844,0.26685435578364525,6.3262045692302475,2015,187464.41999999993,hele_populatie,9910191625.480043,70249713.35
54374,OOSTERHOUT,0.010897327930807676,0.8437203842093465,19.861442601243244,2015,1079946.08,hele_populatie,9910191625.480043,127998102.24
25882,OOSTSTELLINGWERF,0.0021092280341236565,0.33119482275400197,8.07621281199289,2015,209028.53999999998,hele_populatie,9910191625.480043,63113468.46000001
9557,OOSTZAAN,0.0010047178073126,0.5261312191280548,10.418484880192528,2015,99569.45999999999,hele_populatie,9910191625.480043,18924834.03
11645,OPMEER,0.0004405734182550185,0.19087938778488978,3.749392013739803,2015,43661.670000000006,hele_populatie,9910191625.480043,22873957.480000004
30072,OPSTERLAND,0.002068191895230601,0.3114393850040789,6.815701649374834,2015,204961.78,hele_populatie,9910191625.480043,65811130.47
90670,OSS,0.00787124658613465,0.3494035395708705,8.60323833682585,2015,780055.6199999999,hele_populatie,9910191625.480043,223253496.79000002
39768,OUDE IJSSELSTREEK,0.0024504412142306764,0.24874426536195432,6.1065032186682755,2015,242843.41999999998,hele_populatie,9910191625.480043,97627746.17
13486,OUDER-AMSTEL,0.00148759807651912,0.5387692531491965,10.931619457214893,2015,147423.82000000004,hele_populatie,9910191625.480043,27363072.249999996
10268,OUDEWATER,0.0011652323624408868,0.514284819981695,11.246275808336582,2015,115476.76000000002,hele_populatie,9910191625.480043,22453853.49
47063,OVERBETUWE,0.0028196596045786796,0.2708391367123161,5.93743853982959,2015,279433.67,hele_populatie,9910191625.480043,103173298.13999999
32493,PAPENDRECHT,0.0030241983336571714,0.4176055647303107,9.223643553996247,2015,299703.85000000003,hele_populatie,9910191625.480043,71767206.98000002
43427,PEEL EN MAAS,0.00711674099405557,0.6626070555479223,16.24064913533056,2015,705282.6700000003,hele_populatie,9910191625.480043,106440561.42999998
12359,PEKELA,0.00032100095742052876,0.08379451533563423,2.573979286350028,2015,31811.809999999998,hele_populatie,9910191625.480043,37964071.84
51902,PIJNACKER-NOOTDORP,0.006384578764079663,0.6563358611028337,12.190743901969098,2015,632723.9900000001,hele_populatie,9910191625.480043,96402471.28000002
80566,PURMEREND,0.009068953699030668,0.4773581552696863,11.155458754313232,2015,898750.6899999998,hele_populatie,9910191625.480043,188275968.49
24972,PUTTEN,0.0014748787462817593,0.25832118477603644,5.853087858401408,2015,146163.30999999997,hele_populatie,9910191625.480043,56582006.67
36942,RAALTE,0.0012088133562623937,0.14003693804923556,3.242805478858751,2015,119795.71999999999,hele_populatie,9910191625.480043,85545800.75
21883,REIMERSWAAL,0.01257697749047941,2.620327832268637,56.95757300187363,2015,1246402.5700000005,hele_populatie,9910191625.480043,47566665.30999999
31543,RENKUM,0.0031199371483901354,0.3396038727781169,9.8022302888121,2015,309191.75000000006,hele_populatie,9910191625.480043,91044824.50999998
4913,RENSWOUDE,0.00026797601661380946,0.23349803770886127,5.263193568084673,2015,25858.07,hele_populatie,9649397109.020042,11074212.979999997
12825,REUSEL-DE MIERDEN,0.0016517475764962406,0.6023054064301047,12.763458089668616,2015,163691.35,hele_populatie,9910191625.480043,27177466.490000002
43862,RHEDEN,0.0032409599343589082,0.2780608484267291,7.3226332588573255,2015,321185.34,hele_populatie,9910191625.480043,115509012.43999998
19290,RHENEN,0.0010314695604591649,0.2367246428813657,5.299150336962155,2015,102220.60999999997,hele_populatie,9910191625.480043,43181228.94000001
45455,RIDDERKERK,0.004154191821493241,0.3764120432570981,9.057053569464307,2015,411688.37000000005,hele_populatie,9910191625.480043,109371731.69
37940,RIJSSEN-HOLTEN,0.003039042345312988,0.3535445441372851,7.938189773326306,2015,301174.92000000004,hele_populatie,9910191625.480043,85187262.82000002
49423,RIJSWIJK,0.006781792576765077,0.5137486146870979,13.598701818991156,2015,672088.6399999999,hele_populatie,9910191625.480043,130820525.99000001
20636,ROERDALEN,0.005118450976223472,0.9329461125661245,24.580747237836796,2015,507248.3000000001,hele_populatie,9910191625.480043,54370589.379999995
57347,ROERMOND,0.011307673881086213,0.7561021661142585,19.54090274992589,2015,1120612.1500000001,hele_populatie,9910191625.480043,148209091.34000003
77124,ROOSENDAAL,0.03426212356247478,1.7596560612792715,44.02575203568281,2015,3395442.1000000006,hele_populatie,9910191625.480043,192960554.89
629986,ROTTERDAM,0.08378744381340643,0.556118206432753,13.180445660697222,2015,8303496.24,hele_populatie,9910191625.480043,1493117136.6000001
1488,ROZENDAAL,0.00013782945728530948,0.3917517093647016,8.696411290322581,2015,12940.26,hele_populatie,9388602592.560041,3303178.9499999993
22480,RUCPHEN,0.005960443171262971,0.9777083302673293,26.276305160142353,2015,590691.3400000001,hele_populatie,9910191625.480043,60415905.410000004
520206,S GRAVENHAGE,0.06596809392859067,0.5350862502975673,12.567260892800162,2015,6537564.520000001,hele_populatie,9910191625.480043,1221777707.12
152560,S HERTOGENBOSCH,0.024788127947838818,0.7065794198484334,16.102195726271635,2015,2456550.9800000004,hele_populatie,9910191625.480043,347668062.64000005
46674,SCHAGEN,0.0029804122983917852,0.29824656379696585,6.328246347002614,2015,295364.57,hele_populatie,9910191625.480043,99033687.51000002
9515,SCHERPENZEEL,0.0008886839258845706,0.4652402514229776,9.255941145559643,2015,88070.28,hele_populatie,9910191625.480043,18930064.57
78123,SCHIEDAM,0.010000255569750342,0.564268434079185,12.68569422577218,2015,991044.49,hele_populatie,9910191625.480043,175633515.92
906,SCHIERMONNIKOOG,2.0617019209375182e-05,0.08788435295429475,2.136479028697572,2015,1935.65,hele_populatie,9388602592.560041,2202496.7299999995
33948,SCHOUWEN-DUIVELAND,0.02142615108007203,2.514193843235884,62.5477975138447,2015,2123372.63,hele_populatie,9910191625.480043,84455406.48
10392,SIMPELVELD,0.0030187705879552913,1.1337524820110367,28.788101424172435,2015,299165.94999999995,hele_populatie,9910191625.480043,26387236.61
11662,SINT ANTHONIS,0.0008742690683925411,0.3544201441377407,7.429406619790773,2015,86641.73999999999,hele_populatie,9910191625.480043,24446054.05
28669,SINT-MICHIELSGESTEL,0.0029407014618234822,0.4510632474595276,10.165305730928877,2015,291429.14999999997,hele_populatie,9910191625.480043,64609376.10000002
93798,SITTARD-GELEEN,0.04964543962349144,1.9047218088104552,52.45269835177722,2015,4919958.2,hele_populatie,9910191625.480043,258303242.88000003
25168,SLIEDRECHT,0.0024116374236953578,0.4030442711171,9.496101795931342,2015,238997.88999999998,hele_populatie,9910191625.480043,59298173.21000001
22691,SLUIS,0.10542939183069422,17.153238506436796,460.45810056850735,2015,10448254.76,hele_populatie,9910191625.480043,60911266.14999999
55516,SMALLINGERLAND,0.0033451416736247205,0.2599361210622368,5.971430758700195,2015,331509.95,hele_populatie,9910191625.480043,127535160.81
45891,SOEST,0.006664693630159816,0.5928700383536395,14.392449717809592,2015,660483.91,hele_populatie,9910191625.480043,111404501.37000002
18983,SOMEREN,0.002305589222034162,0.5549124959119162,12.036469999473212,2015,228488.31,hele_populatie,9910191625.480043,41175556.81
16515,SON EN BREUGEL,0.0014707440129134712,0.3721256334269738,8.825525280048439,2015,145753.54999999996,hele_populatie,9910191625.480043,39167833.9
32444,STADSKANAAL,0.0019005667813297854,0.19023253024222755,5.805381888792997,2015,188349.81,hele_populatie,9910191625.480043,99010305.84
16286,STAPHORST,0.0002677965371705359,0.08307632956708859,1.6295683409063,2015,26539.15,hele_populatie,9910191625.480043,31945501.37
21676,STEDE BROEC,0.00205486480681584,0.46659513327498003,9.394770252814174,2015,203641.04000000004,hele_populatie,9910191625.480043,43644055.73
23449,STEENBERGEN,0.007496143546709827,1.2845045589891386,31.680762079406367,2015,742882.19,hele_populatie,9910191625.480043,57834141.95
43446,STEENWIJKERLAND,0.002512111969257111,0.22665694705878772,5.7302193527597485,2015,248955.11000000002,hele_populatie,9910191625.480043,109837846.67999999
25201,STEIN,0.013375759219345982,2.0796753734840046,52.59963374469268,2015,1325563.3700000003,hele_populatie,9910191625.480043,63738955.94000001
64339,STICHTSE VECHT,0.007693923677919455,0.5295271824950674,11.851016957055597,2015,762482.5800000001,hele_populatie,9910191625.480043,143993095.2
90104,SUDWEST-FRYSLAN,0.006806793707859553,0.33551836510448324,7.486530009766493,2015,674566.3,hele_populatie,9910191625.480043,201051975.14
52674,TERNEUZEN,0.12026857905911238,8.551195908352659,226.27570812924785,2015,11918846.65,hele_populatie,9910191625.480043,139382219.48999998
4877,TERSCHELLING,0.0007203238110599313,0.6879375399344582,14.637168341193357,2015,71385.47,hele_populatie,9910191625.480043,10376737.110000001
13626,TEXEL,0.0008284944742026909,0.27469579046089043,6.025641420813152,2015,82105.39,hele_populatie,9910191625.480043,29889569.79
36076,TEYLINGEN,0.002810672492788529,0.38421755026089466,7.721006486306685,2015,278543.02999999997,hele_populatie,9910191625.480043,72496175.62
25201,THOLEN,0.006901046274843066,1.210137814422639,27.13808618705607,2015,683906.91,hele_populatie,9910191625.480043,56514795.41000001
41699,TIEL,0.0031782633666757477,0.3100849863042194,7.553466270174346,2015,314971.99000000005,hele_populatie,9910191625.480043,101576020.74000001
211930,TILBURG,0.022075830949374063,0.46508974061997876,10.323017741707167,2015,2187757.15,hele_populatie,9910191625.480043,470394626.87
21236,TUBBERGEN,0.001673459568365982,0.34318413962959254,7.809523921642496,2015,165843.05000000005,hele_populatie,9910191625.480043,48324800.25999998
33868,TWENTERAND,0.001013422886211195,0.12055827390330694,2.9653994921459783,2015,100432.15,hele_populatie,9910191625.480043,83305895.77000001
33187,TYNAARLO,0.0021682957113313265,0.2524052352887055,6.4748925784192615,2015,214882.26000000004,hele_populatie,9910191625.480043,85133836.37
31858,TYTSJERKSTERADIEL,0.0022321512878847563,0.30246096771723385,6.943639588172516,2015,221210.47000000003,hele_populatie,9910191625.480043,73136865.11999999
41513,UDEN,0.0036116533718656783,0.36373412810023437,8.621920121407754,2015,357921.7700000001,hele_populatie,9910191625.480043,98402031.13999999
13427,UITGEEST,0.0011496823099470697,0.4676005602293333,8.485567885603636,2015,113935.72000000002,hele_populatie,9910191625.480043,24366035.82
29288,UITHOORN,0.0022672573699009193,0.3800199882863529,7.6717273285987435,2015,224689.55,hele_populatie,9910191625.480043,59125718.89000001
19278,URK,0.0014299062556536167,0.425789607306447,7.3506821247017315,2015,141706.44999999998,hele_populatie,9910191625.480043,33280861.619999986
335825,UTRECHT,0.04169608849314092,0.6037193901742663,12.304510593314971,2015,4132162.27,hele_populatie,9910191625.480043,684450812.29
48632,UTRECHTSE HEUVELRUG,0.00616055968514561,0.5043554511737349,12.553941232110544,2015,610523.27,hele_populatie,9910191625.480043,121050197.55000001
7872,VAALS,0.017184858722825207,7.382938383599729,216.34304242886182,2015,1703052.4300000002,hele_populatie,9910191625.480043,23067406.790000003
16630,VALKENBURG AAN DE GEUL,0.00393688966615821,0.8449705380071711,23.460812387251963,2015,390153.3100000001,hele_populatie,9910191625.480043,46173599.25
30471,VALKENSWAARD,0.008550780570390357,1.0887683989883716,27.81000754816054,2015,847398.7399999999,hele_populatie,9910191625.480043,77830945.57
27690,VEENDAM,0.0016571112467469078,0.20546110306998472,5.930765619357168,2015,164222.9,hele_populatie,9910191625.480043,79928948.86000001
63850,VEENENDAAL,0.005379730182302856,0.3599659382562177,8.349907126076742,2015,533141.57,hele_populatie,9910191625.480043,148108894.01999995
22091,VEERE,0.02017187765431495,4.209682289314924,90.49258657371782,2015,1999071.7300000002,hele_populatie,9910191625.480043,47487472.74999999
44499,VELDHOVEN,0.005541278017148326,0.5126954857770841,12.340755297871862,2015,549151.27,hele_populatie,9910191625.480043,107110611.51000002
68069,VELSEN,0.006321643351368127,0.393966046092354,9.203704623249939,2015,626486.9700000001,hele_populatie,9910191625.480043,159020549.16
99723,VENLO,0.0215306838720855,0.7707120860705926,21.39658885111759,2015,2133732.0299999993,hele_populatie,9910191625.480043,276852026.66
43406,VENRAY,0.004768321520494412,0.4440525560759695,10.886739160484725,2015,472549.79999999993,hele_populatie,9910191625.480043,106417538.53999999
54353,VIJFHEERENLANDEN,0.005551459656799023,0.43882499573102,10.121985722959172,2015,550160.2899999999,hele_populatie,9910191625.480043,125371228.93000002
72804,VLAARDINGEN,0.012047397518836246,0.6795333574743853,16.39910142299874,2015,1193920.1800000002,hele_populatie,9910191625.480043,175697067.23999998
1081,VLIELAND,0.00023434728054820637,0.8429428046734282,19.78794634597595,2015,21390.77,hele_populatie,9127808076.10004,2537630.06
44369,VLISSINGEN,0.03998234897711242,3.4426585617483147,89.30395997205257,2015,3962327.4000000004,hele_populatie,9910191625.480043,115094986.30000003
12468,VOERENDAAL,0.003914322897678677,1.2695202330877149,31.113001283285207,2015,387916.89999999997,hele_populatie,9910191625.480043,30556180.98
25278,VOORSCHOTEN,0.0023694167466577695,0.4230241311359295,9.289253105467203,2015,234813.73999999996,hele_populatie,9910191625.480043,55508355.839999996
